NodeName, HostTimestamp (ms), notificationTime, timeStamp, RawData, X (mg), Y (mg), Z (mg)
Satvik  @334C84,96078, Thu Mar 13 16:26:32 GMT+05:30 2025,74198, [-42 33 -64 -1 21 0 2 4 21 0 37 0 -24 -1 -90 -1 70 -2 -24 -1],-64,21,1026
Satvik  @334C84,96079, Thu Mar 13 16:26:32 GMT+05:30 2025,74198, [-42 33 -64 -1 21 0 2 4 21 0 37 0 -24 -1 -90 -1 70 -2 -24 -1],-64,21,1026
Satvik  @334C84,96079, Thu Mar 13 16:26:32 GMT+05:30 2025,74198, [-42 33 -64 -1 21 0 2 4 21 0 37 0 -24 -1 -90 -1 70 -2 -24 -1],-64,21,1026
Satvik  @334C84,96080, Thu Mar 13 16:26:32 GMT+05:30 2025,74198, [-42 33 -64 -1 21 0 2 4 21 0 37 0 -24 -1 -90 -1 70 -2 -24 -1],-64,21,1026
Satvik  @334C84,96126, Thu Mar 13 16:26:32 GMT+05:30 2025,74204, [-36 33 -24 -1 7 0 -21 3 2 0 51 0 21 0 -87 -1 62 -2 -15 -1],-24,7,1003
Satvik  @334C84,96127, Thu Mar 13 16:26:32 GMT+05:30 2025,74204, [-36 33 -24 -1 7 0 -21 3 2 0 51 0 21 0 -87 -1 62 -2 -15 -1],-24,7,1003
Satvik  @334C84,96128, Thu Mar 13 16:26:32 GMT+05:30 2025,74204, [-36 33 -24 -1 7 0 -21 3 2 0 51 0 21 0 -87 -1 62 -2 -15 -1],-24,7,1003
Satvik  @334C84,96128, Thu Mar 13 16:26:32 GMT+05:30 2025,74204, [-36 33 -24 -1 7 0 -21 3 2 0 51 0 21 0 -87 -1 62 -2 -15 -1],-24,7,1003
Satvik  @334C84,96129, Thu Mar 13 16:26:32 GMT+05:30 2025,74204, [-36 33 -24 -1 7 0 -21 3 2 0 51 0 21 0 -87 -1 62 -2 -15 -1],-24,7,1003
Satvik  @334C84,96175, Thu Mar 13 16:26:32 GMT+05:30 2025,74210, [-30 33 -68 -1 22 0 -24 3 7 0 39 0 16 0 -96 -1 62 -2 -10 -1],-68,22,1000
Satvik  @334C84,96176, Thu Mar 13 16:26:32 GMT+05:30 2025,74210, [-30 33 -68 -1 22 0 -24 3 7 0 39 0 16 0 -96 -1 62 -2 -10 -1],-68,22,1000
Satvik  @334C84,96177, Thu Mar 13 16:26:32 GMT+05:30 2025,74210, [-30 33 -68 -1 22 0 -24 3 7 0 39 0 16 0 -96 -1 62 -2 -10 -1],-68,22,1000
Satvik  @334C84,96177, Thu Mar 13 16:26:32 GMT+05:30 2025,74210, [-30 33 -68 -1 22 0 -24 3 7 0 39 0 16 0 -96 -1 62 -2 -10 -1],-68,22,1000
Satvik  @334C84,96178, Thu Mar 13 16:26:32 GMT+05:30 2025,74210, [-30 33 -68 -1 22 0 -24 3 7 0 39 0 16 0 -96 -1 62 -2 -10 -1],-68,22,1000
Satvik  @334C84,96224, Thu Mar 13 16:26:33 GMT+05:30 2025,74216, [-24 33 -34 -1 19 0 -72 3 18 0 59 0 -31 -1 -91 -1 65 -2 -4 -1],-34,19,952
Satvik  @334C84,96224, Thu Mar 13 16:26:33 GMT+05:30 2025,74216, [-24 33 -34 -1 19 0 -72 3 18 0 59 0 -31 -1 -91 -1 65 -2 -4 -1],-34,19,952
Satvik  @334C84,96224, Thu Mar 13 16:26:33 GMT+05:30 2025,74216, [-24 33 -34 -1 19 0 -72 3 18 0 59 0 -31 -1 -91 -1 65 -2 -4 -1],-34,19,952
Satvik  @334C84,96225, Thu Mar 13 16:26:33 GMT+05:30 2025,74216, [-24 33 -34 -1 19 0 -72 3 18 0 59 0 -31 -1 -91 -1 65 -2 -4 -1],-34,19,952
Satvik  @334C84,96225, Thu Mar 13 16:26:33 GMT+05:30 2025,74216, [-24 33 -34 -1 19 0 -72 3 18 0 59 0 -31 -1 -91 -1 65 -2 -4 -1],-34,19,952
Satvik  @334C84,96272, Thu Mar 13 16:26:33 GMT+05:30 2025,74223, [-17 33 -45 -1 18 0 -16 3 28 0 -72 -1 -125 -1 -91 -1 58 -2 -19 -1],-45,18,1008
Satvik  @334C84,96273, Thu Mar 13 16:26:33 GMT+05:30 2025,74223, [-17 33 -45 -1 18 0 -16 3 28 0 -72 -1 -125 -1 -91 -1 58 -2 -19 -1],-45,18,1008
Satvik  @334C84,96274, Thu Mar 13 16:26:33 GMT+05:30 2025,74223, [-17 33 -45 -1 18 0 -16 3 28 0 -72 -1 -125 -1 -91 -1 58 -2 -19 -1],-45,18,1008
Satvik  @334C84,96274, Thu Mar 13 16:26:33 GMT+05:30 2025,74223, [-17 33 -45 -1 18 0 -16 3 28 0 -72 -1 -125 -1 -91 -1 58 -2 -19 -1],-45,18,1008
Satvik  @334C84,96275, Thu Mar 13 16:26:33 GMT+05:30 2025,74223, [-17 33 -45 -1 18 0 -16 3 28 0 -72 -1 -125 -1 -91 -1 58 -2 -19 -1],-45,18,1008
Satvik  @334C84,96321, Thu Mar 13 16:26:33 GMT+05:30 2025,74229, [-11 33 -2 -1 0 0 -22 3 -1 -1 -26 -1 -79 -1 -94 -1 62 -2 -30 -1],-2,0,1002
Satvik  @334C84,96322, Thu Mar 13 16:26:33 GMT+05:30 2025,74229, [-11 33 -2 -1 0 0 -22 3 -1 -1 -26 -1 -79 -1 -94 -1 62 -2 -30 -1],-2,0,1002
Satvik  @334C84,96323, Thu Mar 13 16:26:33 GMT+05:30 2025,74229, [-11 33 -2 -1 0 0 -22 3 -1 -1 -26 -1 -79 -1 -94 -1 62 -2 -30 -1],-2,0,1002
Satvik  @334C84,96324, Thu Mar 13 16:26:33 GMT+05:30 2025,74229, [-11 33 -2 -1 0 0 -22 3 -1 -1 -26 -1 -79 -1 -94 -1 62 -2 -30 -1],-2,0,1002
Satvik  @334C84,96324, Thu Mar 13 16:26:33 GMT+05:30 2025,74229, [-11 33 -2 -1 0 0 -22 3 -1 -1 -26 -1 -79 -1 -94 -1 62 -2 -30 -1],-2,0,1002
Satvik  @334C84,96378, Thu Mar 13 16:26:33 GMT+05:30 2025,74235, [-5 33 -67 -1 50 0 -6 3 0 0 105 0 14 0 -90 -1 68 -2 -18 -1],-67,50,1018
Satvik  @334C84,96379, Thu Mar 13 16:26:33 GMT+05:30 2025,74235, [-5 33 -67 -1 50 0 -6 3 0 0 105 0 14 0 -90 -1 68 -2 -18 -1],-67,50,1018
Satvik  @334C84,96380, Thu Mar 13 16:26:33 GMT+05:30 2025,74235, [-5 33 -67 -1 50 0 -6 3 0 0 105 0 14 0 -90 -1 68 -2 -18 -1],-67,50,1018
Satvik  @334C84,96380, Thu Mar 13 16:26:33 GMT+05:30 2025,74235, [-5 33 -67 -1 50 0 -6 3 0 0 105 0 14 0 -90 -1 68 -2 -18 -1],-67,50,1018
Satvik  @334C84,96381, Thu Mar 13 16:26:33 GMT+05:30 2025,74235, [-5 33 -67 -1 50 0 -6 3 0 0 105 0 14 0 -90 -1 68 -2 -18 -1],-67,50,1018
Satvik  @334C84,96420, Thu Mar 13 16:26:33 GMT+05:30 2025,74241, [1 34 -80 -1 47 0 -36 3 9 0 95 0 58 0 -91 -1 62 -2 -18 -1],-80,47,988
Satvik  @334C84,96421, Thu Mar 13 16:26:33 GMT+05:30 2025,74241, [1 34 -80 -1 47 0 -36 3 9 0 95 0 58 0 -91 -1 62 -2 -18 -1],-80,47,988
Satvik  @334C84,96421, Thu Mar 13 16:26:33 GMT+05:30 2025,74241, [1 34 -80 -1 47 0 -36 3 9 0 95 0 58 0 -91 -1 62 -2 -18 -1],-80,47,988
Satvik  @334C84,96422, Thu Mar 13 16:26:33 GMT+05:30 2025,74241, [1 34 -80 -1 47 0 -36 3 9 0 95 0 58 0 -91 -1 62 -2 -18 -1],-80,47,988
Satvik  @334C84,96422, Thu Mar 13 16:26:33 GMT+05:30 2025,74241, [1 34 -80 -1 47 0 -36 3 9 0 95 0 58 0 -91 -1 62 -2 -18 -1],-80,47,988
Satvik  @334C84,96466, Thu Mar 13 16:26:33 GMT+05:30 2025,74248, [8 34 -74 -1 45 0 -44 3 -14 -1 44 0 -9 -1 -97 -1 58 -2 -19 -1],-74,45,980
Satvik  @334C84,96467, Thu Mar 13 16:26:33 GMT+05:30 2025,74248, [8 34 -74 -1 45 0 -44 3 -14 -1 44 0 -9 -1 -97 -1 58 -2 -19 -1],-74,45,980
Satvik  @334C84,96468, Thu Mar 13 16:26:33 GMT+05:30 2025,74248, [8 34 -74 -1 45 0 -44 3 -14 -1 44 0 -9 -1 -97 -1 58 -2 -19 -1],-74,45,980
Satvik  @334C84,96468, Thu Mar 13 16:26:33 GMT+05:30 2025,74248, [8 34 -74 -1 45 0 -44 3 -14 -1 44 0 -9 -1 -97 -1 58 -2 -19 -1],-74,45,980
Satvik  @334C84,96469, Thu Mar 13 16:26:33 GMT+05:30 2025,74248, [8 34 -74 -1 45 0 -44 3 -14 -1 44 0 -9 -1 -97 -1 58 -2 -19 -1],-74,45,980
Satvik  @334C84,96517, Thu Mar 13 16:26:33 GMT+05:30 2025,74254, [14 34 -84 -1 46 0 -47 3 -1 -1 92 0 -2 -1 -93 -1 62 -2 -18 -1],-84,46,977
Satvik  @334C84,96518, Thu Mar 13 16:26:33 GMT+05:30 2025,74254, [14 34 -84 -1 46 0 -47 3 -1 -1 92 0 -2 -1 -93 -1 62 -2 -18 -1],-84,46,977
Satvik  @334C84,96518, Thu Mar 13 16:26:33 GMT+05:30 2025,74254, [14 34 -84 -1 46 0 -47 3 -1 -1 92 0 -2 -1 -93 -1 62 -2 -18 -1],-84,46,977
Satvik  @334C84,96519, Thu Mar 13 16:26:33 GMT+05:30 2025,74254, [14 34 -84 -1 46 0 -47 3 -1 -1 92 0 -2 -1 -93 -1 62 -2 -18 -1],-84,46,977
Satvik  @334C84,96519, Thu Mar 13 16:26:33 GMT+05:30 2025,74254, [14 34 -84 -1 46 0 -47 3 -1 -1 92 0 -2 -1 -93 -1 62 -2 -18 -1],-84,46,977
Satvik  @334C84,96565, Thu Mar 13 16:26:33 GMT+05:30 2025,74260, [20 34 -107 -1 24 0 2 4 -25 -1 60 0 -4 -1 -97 -1 67 -2 -22 -1],-107,24,1026
Satvik  @334C84,96566, Thu Mar 13 16:26:33 GMT+05:30 2025,74260, [20 34 -107 -1 24 0 2 4 -25 -1 60 0 -4 -1 -97 -1 67 -2 -22 -1],-107,24,1026
Satvik  @334C84,96567, Thu Mar 13 16:26:33 GMT+05:30 2025,74260, [20 34 -107 -1 24 0 2 4 -25 -1 60 0 -4 -1 -97 -1 67 -2 -22 -1],-107,24,1026
Satvik  @334C84,96567, Thu Mar 13 16:26:33 GMT+05:30 2025,74260, [20 34 -107 -1 24 0 2 4 -25 -1 60 0 -4 -1 -97 -1 67 -2 -22 -1],-107,24,1026
Satvik  @334C84,96568, Thu Mar 13 16:26:33 GMT+05:30 2025,74260, [20 34 -107 -1 24 0 2 4 -25 -1 60 0 -4 -1 -97 -1 67 -2 -22 -1],-107,24,1026
Satvik  @334C84,96663, Thu Mar 13 16:26:33 GMT+05:30 2025,74266, [26 34 -64 -1 26 0 -24 3 -11 -1 34 0 -21 -1 -94 -1 67 -2 -22 -1],-64,26,1000
Satvik  @334C84,96664, Thu Mar 13 16:26:33 GMT+05:30 2025,74273, [33 34 -39 -1 1 0 -41 3 -49 -1 6 0 -4 -1 -99 -1 67 -2 -19 -1],-39,1,983
Satvik  @334C84,96664, Thu Mar 13 16:26:33 GMT+05:30 2025,74266, [26 34 -64 -1 26 0 -24 3 -11 -1 34 0 -21 -1 -94 -1 67 -2 -22 -1],-64,26,1000
Satvik  @334C84,96665, Thu Mar 13 16:26:33 GMT+05:30 2025,74273, [33 34 -39 -1 1 0 -41 3 -49 -1 6 0 -4 -1 -99 -1 67 -2 -19 -1],-39,1,983
Satvik  @334C84,96665, Thu Mar 13 16:26:33 GMT+05:30 2025,74266, [26 34 -64 -1 26 0 -24 3 -11 -1 34 0 -21 -1 -94 -1 67 -2 -22 -1],-64,26,1000
Satvik  @334C84,96666, Thu Mar 13 16:26:33 GMT+05:30 2025,74273, [33 34 -39 -1 1 0 -41 3 -49 -1 6 0 -4 -1 -99 -1 67 -2 -19 -1],-39,1,983
Satvik  @334C84,96666, Thu Mar 13 16:26:33 GMT+05:30 2025,74266, [26 34 -64 -1 26 0 -24 3 -11 -1 34 0 -21 -1 -94 -1 67 -2 -22 -1],-64,26,1000
Satvik  @334C84,96667, Thu Mar 13 16:26:33 GMT+05:30 2025,74273, [33 34 -39 -1 1 0 -41 3 -49 -1 6 0 -4 -1 -99 -1 67 -2 -19 -1],-39,1,983
Satvik  @334C84,96667, Thu Mar 13 16:26:33 GMT+05:30 2025,74266, [26 34 -64 -1 26 0 -24 3 -11 -1 34 0 -21 -1 -94 -1 67 -2 -22 -1],-64,26,1000
Satvik  @334C84,96668, Thu Mar 13 16:26:33 GMT+05:30 2025,74273, [33 34 -39 -1 1 0 -41 3 -49 -1 6 0 -4 -1 -99 -1 67 -2 -19 -1],-39,1,983
Satvik  @334C84,96718, Thu Mar 13 16:26:33 GMT+05:30 2025,74279, [39 34 -9 -1 3 0 -8 3 -58 -1 -109 -1 -87 -1 -103 -1 61 -2 -22 -1],-9,3,1016
Satvik  @334C84,96719, Thu Mar 13 16:26:33 GMT+05:30 2025,74279, [39 34 -9 -1 3 0 -8 3 -58 -1 -109 -1 -87 -1 -103 -1 61 -2 -22 -1],-9,3,1016
Satvik  @334C84,96720, Thu Mar 13 16:26:33 GMT+05:30 2025,74279, [39 34 -9 -1 3 0 -8 3 -58 -1 -109 -1 -87 -1 -103 -1 61 -2 -22 -1],-9,3,1016
Satvik  @334C84,96721, Thu Mar 13 16:26:33 GMT+05:30 2025,74279, [39 34 -9 -1 3 0 -8 3 -58 -1 -109 -1 -87 -1 -103 -1 61 -2 -22 -1],-9,3,1016
Satvik  @334C84,96721, Thu Mar 13 16:26:33 GMT+05:30 2025,74279, [39 34 -9 -1 3 0 -8 3 -58 -1 -109 -1 -87 -1 -103 -1 61 -2 -22 -1],-9,3,1016
Satvik  @334C84,96760, Thu Mar 13 16:26:33 GMT+05:30 2025,74285, [45 34 -26 -1 -3 -1 -1 3 -92 -1 28 0 71 0 -102 -1 59 -2 -15 -1],-26,-3,1023
Satvik  @334C84,96761, Thu Mar 13 16:26:33 GMT+05:30 2025,74285, [45 34 -26 -1 -3 -1 -1 3 -92 -1 28 0 71 0 -102 -1 59 -2 -15 -1],-26,-3,1023
Satvik  @334C84,96762, Thu Mar 13 16:26:33 GMT+05:30 2025,74285, [45 34 -26 -1 -3 -1 -1 3 -92 -1 28 0 71 0 -102 -1 59 -2 -15 -1],-26,-3,1023
Satvik  @334C84,96762, Thu Mar 13 16:26:33 GMT+05:30 2025,74285, [45 34 -26 -1 -3 -1 -1 3 -92 -1 28 0 71 0 -102 -1 59 -2 -15 -1],-26,-3,1023
Satvik  @334C84,96763, Thu Mar 13 16:26:33 GMT+05:30 2025,74285, [45 34 -26 -1 -3 -1 -1 3 -92 -1 28 0 71 0 -102 -1 59 -2 -15 -1],-26,-3,1023
Satvik  @334C84,96809, Thu Mar 13 16:26:33 GMT+05:30 2025,74291, [51 34 -71 -1 16 0 -30 3 -51 -1 84 0 67 0 -106 -1 59 -2 -21 -1],-71,16,994
Satvik  @334C84,96810, Thu Mar 13 16:26:33 GMT+05:30 2025,74291, [51 34 -71 -1 16 0 -30 3 -51 -1 84 0 67 0 -106 -1 59 -2 -21 -1],-71,16,994
Satvik  @334C84,96810, Thu Mar 13 16:26:33 GMT+05:30 2025,74291, [51 34 -71 -1 16 0 -30 3 -51 -1 84 0 67 0 -106 -1 59 -2 -21 -1],-71,16,994
Satvik  @334C84,96811, Thu Mar 13 16:26:33 GMT+05:30 2025,74291, [51 34 -71 -1 16 0 -30 3 -51 -1 84 0 67 0 -106 -1 59 -2 -21 -1],-71,16,994
Satvik  @334C84,96811, Thu Mar 13 16:26:33 GMT+05:30 2025,74291, [51 34 -71 -1 16 0 -30 3 -51 -1 84 0 67 0 -106 -1 59 -2 -21 -1],-71,16,994
Satvik  @334C84,96857, Thu Mar 13 16:26:33 GMT+05:30 2025,74298, [58 34 -60 -1 10 0 -19 3 -19 -1 -41 -1 -34 -1 -97 -1 53 -2 -18 -1],-60,10,1005
Satvik  @334C84,96858, Thu Mar 13 16:26:33 GMT+05:30 2025,74298, [58 34 -60 -1 10 0 -19 3 -19 -1 -41 -1 -34 -1 -97 -1 53 -2 -18 -1],-60,10,1005
Satvik  @334C84,96859, Thu Mar 13 16:26:33 GMT+05:30 2025,74298, [58 34 -60 -1 10 0 -19 3 -19 -1 -41 -1 -34 -1 -97 -1 53 -2 -18 -1],-60,10,1005
Satvik  @334C84,96859, Thu Mar 13 16:26:33 GMT+05:30 2025,74298, [58 34 -60 -1 10 0 -19 3 -19 -1 -41 -1 -34 -1 -97 -1 53 -2 -18 -1],-60,10,1005
Satvik  @334C84,96860, Thu Mar 13 16:26:33 GMT+05:30 2025,74298, [58 34 -60 -1 10 0 -19 3 -19 -1 -41 -1 -34 -1 -97 -1 53 -2 -18 -1],-60,10,1005
Satvik  @334C84,96907, Thu Mar 13 16:26:33 GMT+05:30 2025,74304, [64 34 -23 -1 3 0 -60 3 103 0 109 0 29 0 -102 -1 61 -2 -18 -1],-23,3,964
Satvik  @334C84,96908, Thu Mar 13 16:26:33 GMT+05:30 2025,74304, [64 34 -23 -1 3 0 -60 3 103 0 109 0 29 0 -102 -1 61 -2 -18 -1],-23,3,964
Satvik  @334C84,96909, Thu Mar 13 16:26:33 GMT+05:30 2025,74304, [64 34 -23 -1 3 0 -60 3 103 0 109 0 29 0 -102 -1 61 -2 -18 -1],-23,3,964
Satvik  @334C84,96909, Thu Mar 13 16:26:33 GMT+05:30 2025,74304, [64 34 -23 -1 3 0 -60 3 103 0 109 0 29 0 -102 -1 61 -2 -18 -1],-23,3,964
Satvik  @334C84,96910, Thu Mar 13 16:26:33 GMT+05:30 2025,74304, [64 34 -23 -1 3 0 -60 3 103 0 109 0 29 0 -102 -1 61 -2 -18 -1],-23,3,964
Satvik  @334C84,96956, Thu Mar 13 16:26:33 GMT+05:30 2025,74310, [70 34 -6 -1 -18 -1 -44 3 3 0 -16 -1 -7 -1 -94 -1 62 -2 -13 -1],-6,-18,980
Satvik  @334C84,96957, Thu Mar 13 16:26:33 GMT+05:30 2025,74310, [70 34 -6 -1 -18 -1 -44 3 3 0 -16 -1 -7 -1 -94 -1 62 -2 -13 -1],-6,-18,980
Satvik  @334C84,96957, Thu Mar 13 16:26:33 GMT+05:30 2025,74310, [70 34 -6 -1 -18 -1 -44 3 3 0 -16 -1 -7 -1 -94 -1 62 -2 -13 -1],-6,-18,980
Satvik  @334C84,96958, Thu Mar 13 16:26:33 GMT+05:30 2025,74310, [70 34 -6 -1 -18 -1 -44 3 3 0 -16 -1 -7 -1 -94 -1 62 -2 -13 -1],-6,-18,980
Satvik  @334C84,96958, Thu Mar 13 16:26:33 GMT+05:30 2025,74310, [70 34 -6 -1 -18 -1 -44 3 3 0 -16 -1 -7 -1 -94 -1 62 -2 -13 -1],-6,-18,980
Satvik  @334C84,97004, Thu Mar 13 16:26:33 GMT+05:30 2025,74316, [76 34 -58 -1 0 0 -46 3 -13 -1 -112 0 44 0 -99 -1 67 -2 -13 -1],-58,0,978
Satvik  @334C84,97005, Thu Mar 13 16:26:33 GMT+05:30 2025,74316, [76 34 -58 -1 0 0 -46 3 -13 -1 -112 0 44 0 -99 -1 67 -2 -13 -1],-58,0,978
Satvik  @334C84,97005, Thu Mar 13 16:26:33 GMT+05:30 2025,74316, [76 34 -58 -1 0 0 -46 3 -13 -1 -112 0 44 0 -99 -1 67 -2 -13 -1],-58,0,978
Satvik  @334C84,97006, Thu Mar 13 16:26:33 GMT+05:30 2025,74316, [76 34 -58 -1 0 0 -46 3 -13 -1 -112 0 44 0 -99 -1 67 -2 -13 -1],-58,0,978
Satvik  @334C84,97006, Thu Mar 13 16:26:33 GMT+05:30 2025,74316, [76 34 -58 -1 0 0 -46 3 -13 -1 -112 0 44 0 -99 -1 67 -2 -13 -1],-58,0,978
Satvik  @334C84,97052, Thu Mar 13 16:26:33 GMT+05:30 2025,74323, [83 34 -53 -1 13 0 -36 3 -51 -1 -128 0 7 0 -96 -1 67 -2 -13 -1],-53,13,988
Satvik  @334C84,97053, Thu Mar 13 16:26:33 GMT+05:30 2025,74323, [83 34 -53 -1 13 0 -36 3 -51 -1 -128 0 7 0 -96 -1 67 -2 -13 -1],-53,13,988
Satvik  @334C84,97054, Thu Mar 13 16:26:33 GMT+05:30 2025,74323, [83 34 -53 -1 13 0 -36 3 -51 -1 -128 0 7 0 -96 -1 67 -2 -13 -1],-53,13,988
Satvik  @334C84,97054, Thu Mar 13 16:26:33 GMT+05:30 2025,74323, [83 34 -53 -1 13 0 -36 3 -51 -1 -128 0 7 0 -96 -1 67 -2 -13 -1],-53,13,988
Satvik  @334C84,97055, Thu Mar 13 16:26:33 GMT+05:30 2025,74323, [83 34 -53 -1 13 0 -36 3 -51 -1 -128 0 7 0 -96 -1 67 -2 -13 -1],-53,13,988
Satvik  @334C84,97102, Thu Mar 13 16:26:33 GMT+05:30 2025,74329, [89 34 -60 -1 -65 -1 15 4 -72 0 -12 0 -63 -1 -94 -1 62 -2 -9 -1],-60,-65,1039
Satvik  @334C84,97103, Thu Mar 13 16:26:33 GMT+05:30 2025,74329, [89 34 -60 -1 -65 -1 15 4 -72 0 -12 0 -63 -1 -94 -1 62 -2 -9 -1],-60,-65,1039
Satvik  @334C84,97104, Thu Mar 13 16:26:33 GMT+05:30 2025,74329, [89 34 -60 -1 -65 -1 15 4 -72 0 -12 0 -63 -1 -94 -1 62 -2 -9 -1],-60,-65,1039
Satvik  @334C84,97104, Thu Mar 13 16:26:33 GMT+05:30 2025,74329, [89 34 -60 -1 -65 -1 15 4 -72 0 -12 0 -63 -1 -94 -1 62 -2 -9 -1],-60,-65,1039
Satvik  @334C84,97105, Thu Mar 13 16:26:33 GMT+05:30 2025,74329, [89 34 -60 -1 -65 -1 15 4 -72 0 -12 0 -63 -1 -94 -1 62 -2 -9 -1],-60,-65,1039
Satvik  @334C84,97150, Thu Mar 13 16:26:33 GMT+05:30 2025,74335, [95 34 -125 -1 25 0 -48 3 52 0 67 0 -109 -1 -102 -1 76 -2 -13 -1],-125,25,976
Satvik  @334C84,97151, Thu Mar 13 16:26:33 GMT+05:30 2025,74335, [95 34 -125 -1 25 0 -48 3 52 0 67 0 -109 -1 -102 -1 76 -2 -13 -1],-125,25,976
Satvik  @334C84,97151, Thu Mar 13 16:26:33 GMT+05:30 2025,74335, [95 34 -125 -1 25 0 -48 3 52 0 67 0 -109 -1 -102 -1 76 -2 -13 -1],-125,25,976
Satvik  @334C84,97152, Thu Mar 13 16:26:33 GMT+05:30 2025,74335, [95 34 -125 -1 25 0 -48 3 52 0 67 0 -109 -1 -102 -1 76 -2 -13 -1],-125,25,976
Satvik  @334C84,97152, Thu Mar 13 16:26:33 GMT+05:30 2025,74335, [95 34 -125 -1 25 0 -48 3 52 0 67 0 -109 -1 -102 -1 76 -2 -13 -1],-125,25,976
Satvik  @334C84,97199, Thu Mar 13 16:26:34 GMT+05:30 2025,74341, [101 34 82 -1 47 0 -5 3 -18 -1 -96 -1 60 -1 -97 -1 67 -2 -10 -1],-174,47,1019
Satvik  @334C84,97200, Thu Mar 13 16:26:34 GMT+05:30 2025,74341, [101 34 82 -1 47 0 -5 3 -18 -1 -96 -1 60 -1 -97 -1 67 -2 -10 -1],-174,47,1019
Satvik  @334C84,97200, Thu Mar 13 16:26:34 GMT+05:30 2025,74341, [101 34 82 -1 47 0 -5 3 -18 -1 -96 -1 60 -1 -97 -1 67 -2 -10 -1],-174,47,1019
Satvik  @334C84,97201, Thu Mar 13 16:26:34 GMT+05:30 2025,74341, [101 34 82 -1 47 0 -5 3 -18 -1 -96 -1 60 -1 -97 -1 67 -2 -10 -1],-174,47,1019
Satvik  @334C84,97201, Thu Mar 13 16:26:34 GMT+05:30 2025,74341, [101 34 82 -1 47 0 -5 3 -18 -1 -96 -1 60 -1 -97 -1 67 -2 -10 -1],-174,47,1019
Satvik  @334C84,97248, Thu Mar 13 16:26:34 GMT+05:30 2025,74348, [108 34 119 -1 13 0 -18 3 -14 -1 72 -1 -49 -2 -100 -1 64 -2 -24 -1],-137,13,1006
Satvik  @334C84,97249, Thu Mar 13 16:26:34 GMT+05:30 2025,74348, [108 34 119 -1 13 0 -18 3 -14 -1 72 -1 -49 -2 -100 -1 64 -2 -24 -1],-137,13,1006
Satvik  @334C84,97249, Thu Mar 13 16:26:34 GMT+05:30 2025,74348, [108 34 119 -1 13 0 -18 3 -14 -1 72 -1 -49 -2 -100 -1 64 -2 -24 -1],-137,13,1006
Satvik  @334C84,97250, Thu Mar 13 16:26:34 GMT+05:30 2025,74348, [108 34 119 -1 13 0 -18 3 -14 -1 72 -1 -49 -2 -100 -1 64 -2 -24 -1],-137,13,1006
Satvik  @334C84,97250, Thu Mar 13 16:26:34 GMT+05:30 2025,74348, [108 34 119 -1 13 0 -18 3 -14 -1 72 -1 -49 -2 -100 -1 64 -2 -24 -1],-137,13,1006
Satvik  @334C84,97296, Thu Mar 13 16:26:34 GMT+05:30 2025,74354, [114 34 -39 -1 -22 -1 -49 3 11 0 2 -1 113 -2 -114 -1 74 -2 -15 -1],-39,-22,975
Satvik  @334C84,97297, Thu Mar 13 16:26:34 GMT+05:30 2025,74354, [114 34 -39 -1 -22 -1 -49 3 11 0 2 -1 113 -2 -114 -1 74 -2 -15 -1],-39,-22,975
Satvik  @334C84,97297, Thu Mar 13 16:26:34 GMT+05:30 2025,74354, [114 34 -39 -1 -22 -1 -49 3 11 0 2 -1 113 -2 -114 -1 74 -2 -15 -1],-39,-22,975
Satvik  @334C84,97298, Thu Mar 13 16:26:34 GMT+05:30 2025,74354, [114 34 -39 -1 -22 -1 -49 3 11 0 2 -1 113 -2 -114 -1 74 -2 -15 -1],-39,-22,975
Satvik  @334C84,97298, Thu Mar 13 16:26:34 GMT+05:30 2025,74354, [114 34 -39 -1 -22 -1 -49 3 11 0 2 -1 113 -2 -114 -1 74 -2 -15 -1],-39,-22,975
Satvik  @334C84,97344, Thu Mar 13 16:26:34 GMT+05:30 2025,74360, [120 34 -83 -1 41 0 -30 3 -51 -1 -52 -2 -85 -2 -124 -1 74 -2 -19 -1],-83,41,994
Satvik  @334C84,97345, Thu Mar 13 16:26:34 GMT+05:30 2025,74360, [120 34 -83 -1 41 0 -30 3 -51 -1 -52 -2 -85 -2 -124 -1 74 -2 -19 -1],-83,41,994
Satvik  @334C84,97346, Thu Mar 13 16:26:34 GMT+05:30 2025,74360, [120 34 -83 -1 41 0 -30 3 -51 -1 -52 -2 -85 -2 -124 -1 74 -2 -19 -1],-83,41,994
Satvik  @334C84,97346, Thu Mar 13 16:26:34 GMT+05:30 2025,74360, [120 34 -83 -1 41 0 -30 3 -51 -1 -52 -2 -85 -2 -124 -1 74 -2 -19 -1],-83,41,994
Satvik  @334C84,97347, Thu Mar 13 16:26:34 GMT+05:30 2025,74360, [120 34 -83 -1 41 0 -30 3 -51 -1 -52 -2 -85 -2 -124 -1 74 -2 -19 -1],-83,41,994
Satvik  @334C84,97394, Thu Mar 13 16:26:34 GMT+05:30 2025,74366, [126 34 51 0 -46 -1 -27 3 80 -2 -75 -1 87 -1 -126 -1 71 -2 -9 -1],51,-46,997
Satvik  @334C84,97396, Thu Mar 13 16:26:34 GMT+05:30 2025,74366, [126 34 51 0 -46 -1 -27 3 80 -2 -75 -1 87 -1 -126 -1 71 -2 -9 -1],51,-46,997
